StudID,Y1GPA,Y12GPA,Org
4276,3.2778832284019637,3.637357753230203,None
4277,2.3875,2.745454545454545,XXX
4278,4,4,CEI
4279,3.5,,XXX
4280,4,4,JID
4281,4,,JJI
4282,2.8647965469597176,3.317391752563417,IGI
4283,4,4,CEI
4284,2.1268220090307297,2.439446963695809,DHJ
4285,2.8494090534746648,3.2732087243286276,JID
4286,4,4,BIA
4287,1.4668247270165011,1.9801689533283935,FIG
4288,3.6628767140908165,3.7356467458186673,BIA
4289,3.5176233391889506,3.711469593893845,JID
4290,4,4,BIA
4291,4,4,ECE
4292,3.6056999349112933,3.6482740495902215,ECE
4293,3.536225118388289,3.204058419230084,IGI
4294,4,4,IGI
4295,3.305867975531146,3.4373917525634172,IGI
4296,3.4933445330859874,3.6146459644016646,CEI
4297,4,4,CEI
4298,2.680867975531146,2.7207250858967504,IGI
4299,4,4,CEI
4300,3.8941267140908167,3.9637717458186668,BIA
4301,2.9125,,XXX
4302,2.7346277573195312,2.9732458764053167,FIG
4303,3.4168247270165013,3.6364189533283935,FIG
4304,4,4,IGI
4305,3.587536294745015,3.528613630362476,DHJ
4306,3.828570788353682,3.9545340958982704,JJI
4307,3.7723666015779602,3.6044030818482864,ECE
4308,3.6036386507330462,4,CEI
4309,3.861626714090816,3.719363851081825,BIA
4310,1.6625,2.0062499999999996,XXX
4311,2.925,3.2874999999999996,XXX
4312,3.856416428510824,4,CEI
4313,3.4345498950686304,3.36484693071938,None
4314,3.679324727016501,3.515017438176878,FIG
4315,3.957210079304475,3.7911165526369586,CEI
4316,4,4,IGI
4317,3.318367975531146,3.394534609706274,IGI
4318,3.979437376100881,4,FJG
4319,4,4,JJI
4320,2.6285714285714286,,XXX
4321,3.54736660157796,3.6256934044289317,ECE
4322,3.0375,,XXX
4323,2.5125,2.893548387096774,XXX
4324,3.3959396560895527,3.1655833273321727,DHJ
4325,3.50986660157796,,ECE
4326,3.4143220090307294,3.3269469636958093,DHJ
4327,3.0785757201413313,3.192732533852437,JID
4328,3.9227851891862775,3.786966746387583,None
4329,4,4,None
4330,4,4,ECE
4331,3.3268220090307294,3.3331969636958094,DHJ
4332,3.969558451721622,3.929497015721312,IGI
4333,2.57236660157796,2.5286887961340003,ECE
4334,4,4,ECE
4335,3.6711040427675474,3.803667357587256,FJG
4336,4,4,DHJ
4337,3.20197198406638,2.9556326816692167,CEI
4338,4,4,JJI
4339,4,4,BIA
4340,3.591824727016501,3.623026096185536,FIG
4341,3.553367975531146,3.0148111074021267,IGI
4342,2.3625,2.4625,XXX
4343,4,3.9635022866617264,FIG
4344,3.455867975531146,3.4586038737755382,IGI
4345,4,4,JID
4346,4,4,BIA
4347,3.7869090534746648,3.849875390995294,JID
4348,3.245242386807998,3.6313039624238654,JID
4349,3.391070788353682,3.3607840958982704,JJI
4350,4,3.999005787225221,DHJ
4351,2.318367975531146,2.216179631351296,IGI
4352,2.7125,,XXX
4353,3.656626714090817,3.688236031532953,BIA
4354,2.3375,2.7874999999999996,XXX
4355,4,3.991167357587256,FJG
4356,4,4,JJI
4357,4,4,CEI
4358,2.629324727016501,2.5551689533283932,FIG
4359,3.4619090534746646,3.435169508642353,JID
4360,4,4,BIA
4361,3.1142857142857143,3.452941176470588,XXX
4362,3.9019719840663796,3.8942415526369585,CEI
4363,4,3.814446963695809,DHJ
4364,4,4,None
4365,4,,FJG
4366,4,3.743625390995294,JID
4367,3.1517783662838426,3.4256934044289316,ECE
4368,3.8345210036742223,3.9536165526369587,CEI
4369,3.893367975531146,3.7442883042875548,IGI
4370,3.7535707883536817,3.867034095898271,JJI
4371,3.841824727016501,3.8489189533283934,FIG
4372,2.023529411764706,2.515625,XXX
4373,3.031626714090817,2.7055986688955898,BIA
4374,3.357377564586285,3.3181631799120255,DHJ
4375,2.8576580603498343,2.7204915339735547,FIG
4376,2.4375,2.9454545454545453,XXX
4377,2.5250000000000004,2.846875,XXX
4378,4,4,BIA
4379,3.449409053474665,3.556125390995294,JID
4380,2.9893220090307295,,DHJ
4381,4,4,BIA
4382,3.1171722113694016,3.055138548890031,JID
4383,4,4,None
4384,1.9249999999999998,2.45625,XXX
4385,3.6720498950686307,,None
4386,4,4,FJG
4387,2.508080887292246,2.5644030818482864,ECE
4388,4,4,CEI
4389,2.429324727016501,2.3864189533283935,FIG
4390,4,4,CEI
4391,3.05,3.51875,XXX
4392,3.762770709434214,3.620579122293138,FJG
4393,4,4,JJI
4394,4,4,JJI
4395,3.1473666015779602,3.2769030818482863,ECE
4396,2.4711040427675472,2.8474173575872554,FJG
4397,3.4823666015779597,3.583153081848286,ECE
4398,2.8186104413022153,2.793805316964757,FIG
4399,3.5035707883536817,3.4670340958982706,JJI
4400,3.1869090534746647,3.3284468195667225,JID
4401,3.971216561735297,4,None
4402,3.573423729530152,3.272916448839447,JJI
4403,2.9143220090307294,3.0206969636958094,DHJ
4404,3.3268220090307294,3.564446963695809,DHJ
4405,2.5421052631578944,3.057142857142857,XXX
4406,2.3,2.8,XXX
4407,4,3.923979857587256,FJG
4408,2.7705882352941176,,XXX
4409,3.8433679755311463,,IGI
4410,4,4,DHJ
4411,3.629324727016501,3.7089568321162725,FIG
4412,3.278456983944018,3.591167357587256,FJG
4413,3.67236660157796,3.4377364151816194,ECE
4414,3.435898374560578,3.782288333186407,JJI
4415,3.5518220090307295,3.26255302430187,DHJ
4416,3.9286386507330464,4,CEI
4417,4,4,FJG
4418,3.7690306093694423,3.285724508883949,FIG
4419,3.0393220090307294,2.7581969636958092,DHJ
4420,2.97236660157796,3.052281869727074,ECE
4421,3.758604042767547,3.7556834866195143,FJG
4422,2.8268220090307294,2.876140512082906,DHJ
4423,3.8519090534746647,3.743625390995294,JID
4424,4,4,JJI
4425,4,4,CEI
4426,3.856626714090817,3.7200217458186673,BIA
4427,4,4,FJG
4428,4,4,ECE
4429,3.628638650733046,3.8040197784434104,CEI
4430,3.0586040427675476,3.147417357587256,FJG
4431,3.4625,3.5749999999999997,XXX
4432,4,4,CEI
4433,3.3095498950686304,3.2996683592908087,None
4434,3.805867975531146,3.7646644798361444,IGI
4435,3.57236660157796,3.758153081848286,ECE
4436,3.441138650733046,3.924449885970292,CEI
4437,2.7744090534746646,3.281125390995294,JID
4438,3.693367975531146,3.5828462980179623,IGI
4439,4,3.8589092930711266,FJG
4440,3.6245498950686303,3.631653653408456,None
4441,3.3393220090307296,3.339446963695809,DHJ
4442,3.136652315863674,3.2644030818482865,ECE
4443,4,4,FJG
4444,2.8186104413022153,3.2922379188456343,FIG
4445,3.816138650733046,3.7311165526369585,CEI
4446,3.565223744435103,3.1377364151816196,ECE
4447,3.1043247270165013,3.1011366952638775,FIG
4448,4,4,None
4449,3.7168739448506933,3.7704816320020376,CEI
4450,3.0793247270165014,3.22713865029809,FIG
4451,3.5793060824713283,3.4029715958982703,JJI
4452,4,4,JJI
4453,3.135294117647059,,XXX
4454,3.719126714090817,3.851271745818667,BIA
4455,4,4,ECE
4456,4,4,JJI
4457,3.1794373761008803,3.3111673575872556,FJG
4458,3.9119090534746648,3.960744956212685,JID
4459,4,3.8186417525634173,IGI
4460,1.9249999999999998,2.5124999999999997,XXX
4461,3.4768220090307294,3.421946963695809,DHJ
4462,3.341824727016501,3.418047741207181,FIG
4463,4,4,FJG
4464,2.5375,2.815151515151515,XXX
4465,3.0768220090307294,2.8474015091503544,DHJ
4466,4,4,None
4467,3.221939404102575,3.120150373253072,IGI
4468,4,4,BIA
4469,2.480034642197813,2.2502949783698685,IGI
4470,2.25,2.675,XXX
4471,2.5875,3.05625,XXX
4472,3.794126714090817,3.6575217458186673,BIA
4473,2.855867975531146,,IGI
4474,3.673367975531146,3.5785682231516525,IGI
4475,3.98486660157796,4,ECE
4476,4,4,FJG
4477,2.5619090534746647,2.699875390995294,JID
4478,3.703570788353682,3.773094701958877,JJI
4479,3.7095498950686308,3.914386101226292,None
4480,3.3431590534746647,3.440500390995294,JID
4481,2.5,2.9441176470588237,XXX
4482,3.811255490466849,3.4676288882998993,ECE
4483,4,4,DHJ
4484,3.8902216898263706,,FJG
4485,3.53486660157796,3.451903081848286,ECE
4486,3.9220498950686307,3.8621683592908087,None
4487,3.2310707883536818,3.1545340958982706,JJI
4488,2.4623666015779597,2.904403081848286,ECE
4489,3.9628767140908163,4,BIA
4490,2.9316267140908163,3.34428645170102,BIA
4491,3.761909053474665,3.8314543383637147,JID
4492,4,4,JID
4493,3.2918247270165013,3.3239189533283935,FIG
4494,4,3.942007137178802,IGI
4495,3.941138650733046,4,CEI
4496,3.3018220090307295,3.1952802970291425,DHJ
4497,3.913367975531146,3.97072508589675,IGI
4498,3.304324727016501,3.1176689533283932,FIG
4499,4,,BIA
4500,4,4,JJI
4501,2.575753298445073,2.673026096185536,FIG
4502,4,,BIA
4503,3.1643220090307294,3.0905183922672377,DHJ
4504,2.287878787878788,2.6106060606060604,XXX
4505,4,4,IGI
4506,3.8727897509662133,3.7495660113148572,DHJ
4507,4,4,JJI
4508,2.3143220090307293,2.028613630362476,DHJ
4509,3.7723666015779602,4,ECE
4510,2.5375,2.8666666666666667,XXX
4511,2.2461761253874837,2.5914301088753136,ECE
4512,4,3.8212627203053526,IGI
4513,3.0518220090307295,2.625756487505333,DHJ
4514,3.4910707883536816,3.6545340958982706,JJI
4515,3.44736660157796,3.205143822589027,ECE
4516,3.9274070379257737,4,None
4517,3.199409053474665,3.379875390995294,JID
4518,3.9970498950686304,4,None
4519,3,3.39375,XXX
4520,3.7043247270165014,3.742867366026806,FIG
4521,3.0875,3.2375,XXX
4522,3.1518220090307296,2.9769469636958092,DHJ
4523,4,,None
4524,3.9595498950686308,3.6871683592908084,None
4525,1.942857142857143,2.307142857142857,XXX
4526,3.0058823529411764,,XXX
4527,4,4,CEI
4528,3.4211040427675474,3.4311673575872557,FJG
4529,4,4,FJG
4530,2.88125,3.0671874999999997,XXX
4531,3.7561040427675474,3.920579122293138,FJG
4532,4,4,FJG
4533,4,4,DHJ
4534,3.0143220090307294,3.2419469636958094,DHJ
4535,4,4,None
4536,4,4,CEI
4537,3.4786386507330462,3.5699044314248374,CEI
4538,4,4,CEI
4539,3.091824727016501,3.39683561999506,FIG
4540,3.946104042767548,4,FJG
4541,3.7444041216870145,4,JJI
4542,3.1,,XXX
4543,2.4893220090307295,2.5831969636958094,DHJ
4544,2.949617975531146,2.6649779594599687,IGI
4545,4,4,CEI
4546,3.5056025266475777,,None
4547,2.8375,3.0242424242424244,XXX
4548,3.3090332682446264,3.4676288882998993,ECE
4549,4,4,BIA
4550,3.0647965469597174,2.9240584192300836,IGI
4551,4,4,BIA
4552,3.87236660157796,3.94087367008358,ECE
4553,4,3.9411673575872554,FJG
4554,4,4,BIA
4555,4,4,CEI
4556,3.696104042767547,3.4536673575872556,FJG
4557,3.0768220090307294,2.995696963695809,DHJ
4558,3.305867975531146,3.5079799878575346,IGI
4559,4,4,JJI
4560,3.6790822612454317,3.6707250858967506,IGI
4561,2.35,2.5374999999999996,XXX
4562,3.443367975531146,3.4309401396601915,IGI
4563,4,4,JJI
4564,3.111909053474665,3.1180572091771124,JID
4565,3.079509458720817,3.289403081848286,ECE
4566,3.466824727016501,3.1926689533283934,FIG
4567,2.2369090534746645,2.5837463587372294,JID
4568,4,4,JID
4569,2.6999999999999997,2.873333333333333,XXX
4570,2.8543247270165013,2.8828005322757617,FIG
4571,3.3066267140908163,3.288771745818667,BIA
4572,3.4625,3.7818181818181817,XXX
4573,3.2893220090307294,3.3342050282119384,DHJ
4574,3.1900573031483765,3.2019469636958093,DHJ
4575,3.544126714090817,3.7102995235964444,BIA
4576,1.9266666666666667,1.9266666666666665,XXX
4577,3.0494090534746645,,JID
4578,3.66924160157796,3.5692417915257053,ECE
4579,3.5404804820460933,3.788110685112941,JID
4580,3.535155342364063,3.546391408140254,DHJ
4581,4,4,IGI
4582,4,4,IGI
4583,3.5018220090307293,2.987661249410095,DHJ
4584,3.1494090534746646,3.0292871557011765,JID
4585,4,4,None
4586,3.441138650733046,3.4411165526369585,CEI
4587,3.48486660157796,3.471069748514953,ECE
4588,4,4,FJG
4589,2.8428571428571425,2.992857142857143,XXX
4590,2.9125,3.4969696969696966,XXX
4591,3.5845498950686303,3.8100850259574752,None
4592,4,,FJG
4593,3.458604042767547,3.559917357587256,FJG
4594,4,3.9600114798248414,DHJ
4595,3.8553565026393954,3.65064065327532,JJI
4596,2.57236660157796,2.7044030818482865,ECE
4597,2.482497288768782,2.6792871557011764,JID
4598,4,4,BIA
4599,3.836909053474665,3.831125390995294,JID
4600,2.9155901977533683,2.953181226247628,IGI
4601,4,4,None
4602,3.2668247270165014,3.330168953328393,FIG
4603,3.949409053474665,3.9604814516013547,JID
4604,3.716070788353681,4,JJI
4605,3.093367975531146,3.0225769377486023,IGI
4606,2.776104042767547,2.753236323104497,FJG
4607,2.4265469492387237,2.2998659230253633,FIG
4608,4,4,None
4609,3.4910707883536816,3.8313198101839845,JJI
4610,4,4,None
4611,4,4,FJG
4612,3.3119090534746647,3.518625390995294,JID
4613,3.9427378252019283,4,BIA
4614,3.508604042767547,3.302932063469609,FJG
4615,4,4,JJI
4616,2.544679151887872,,DHJ
4617,3.2589648661735864,3.3519469636958092,DHJ
4618,4,4,FJG
4619,3.8691267140908163,4,BIA
4620,3.94736660157796,4,ECE
4621,3.488769571233674,3.7753788886758093,BIA
4622,4,4,CEI
4623,4,4,IGI
4624,3.9720498950686305,4,None
4625,3.0447676829911106,2.6879419494623553,CEI
4626,3.343367975531146,3.440840028425486,IGI
4627,4,4,FJG
4628,3.0223666015779598,3.1725111899563943,ECE
4629,3.0366523158636745,3.1444030818482864,ECE
4630,3.3429984796189647,3.28429990487228,DHJ
4631,3.516070788353682,3.52187280557569,JJI
4632,3.9723153439521988,3.748202563374228,IGI
4633,2.550510832674003,2.607391752563417,IGI
4634,2.3119090534746647,2.756125390995294,JID
4635,4,4,BIA
4636,2.5509380301493887,2.7177364151816192,ECE
4637,2.3625,2.9818181818181815,XXX
4638,4,4,JJI
4639,4,4,BIA
4640,4,4,JJI
4641,3.7227797402370286,3.696215281975182,IGI
4642,3.6316267140908165,3.7986507780767313,BIA
4643,3.6711040427675474,3.927530993950892,FJG
4644,2.7375,2.9176470588235293,XXX
4645,4,4,BIA
4646,4,4,None
4647,4,4,None
4648,3.5482136454965385,3.1380018378337544,JJI
4649,2.2875,2.5999999999999996,XXX
4650,2.6643220090307294,2.501946963695809,DHJ
4651,2.489521450932922,2.824627008976562,BIA
4652,2.6625,2.8187499999999996,XXX
4653,4,4,JJI
4654,2.93486660157796,2.8510697485149525,ECE
4655,4,4,None
4656,3.3255158074734297,3.4234254221033846,FJG
4657,4,3.7799373217047227,JJI
4658,3.5556999349112934,3.6844030818482865,ECE
4659,3.7961040427675474,,FJG
4660,2.1668247270165013,2.5114189533283935,FIG
4661,4,,None
4662,4,,BIA
4663,3.0586040427675476,3.1724173575872556,FJG
4664,3.6649600474241497,3.538771745818667,BIA
4665,2.4625,2.587878787878788,XXX
4666,3.544126714090817,3.8700217458186668,BIA
4667,3.0487691714609455,2.84683561999506,FIG
4668,3.7818183284818323,3.687941551135643,FJG
4669,3.9339279312108246,4,JJI
4670,3.0643220090307293,2.828613630362476,DHJ
4671,3.518367975531146,3.712391752563417,IGI
4672,3.329411764705882,3.5485294117647057,XXX
4673,3.4498943177654464,3.3958219746861493,JJI
4674,4,4,ECE
4675,3.5566267140908163,3.5370672003641213,BIA
4676,3.770732582886429,3.7410518615835295,JID
4677,4,4,None
4678,3.754324727016501,3.8489189533283934,FIG
4679,2.7300589092702676,2.9286887961340002,ECE
4680,3.680795315251795,3.62183561999506,FIG
4681,3.4265469492387237,3.5101689533283933,FIG
4682,3.2691267140908167,3.579491442788364,BIA
4683,3.445242386807998,3.3431186342385373,JID
4684,3.4768220090307294,3.3819469636958095,DHJ
4685,3.3911386507330463,3.591116552636959,CEI
4686,4,4,FJG
4687,4,3.9121953862208514,JJI
4688,3.53486660157796,,ECE
4689,3.040403356615399,3.4305104920308978,CEI
4690,4,4,ECE
4691,3.505867975531146,3.3498917525634173,IGI
4692,3.6043247270165013,3.575330243650974,FIG
4693,3.8768220090307293,3.7706969636958094,DHJ
4694,3.2776580603498346,3.062521894504864,FIG
4695,4,4,FJG
4696,4,4,FJG
4697,4,3.997417357587256,FJG
4698,3.794126714090817,3.915855079152,BIA
4699,2.7614675841593583,,FIG
4700,4,4,ECE
4701,3.6018220090307294,,DHJ
4702,3.2461040427675476,3.3972279636478615,FJG
4703,2.844126714090817,3.163771745818667,BIA
4704,3.5723886507330462,3.8067415526369586,CEI
4705,4,4,JJI
4706,2.9351553423640624,3.03298144645443,DHJ
4707,4,4,JJI
4708,4,4,FJG
4709,4,4,CEI
4710,3.6785707883536816,3.4803674292316042,JJI
4711,4,4,JJI
4712,3.4518220090307294,3.3519469636958092,DHJ
4713,3.9665278913836706,3.749005787225221,DHJ
4714,4,3.9315093996222408,IGI
4715,3.294126714090817,3.3700217458186668,BIA
4716,2.7362251183882886,3.043843365466643,IGI
4717,3.1375,3.4124999999999996,XXX
4718,1.2723666015779598,,ECE
4719,4,4,JID
4720,3.2762127554241136,3.2105569280021324,ECE
4721,2.6887695712336743,2.7291884124853336,BIA
4722,2.966824727016501,3.0801689533283936,FIG
4723,2.82236660157796,3.0037970212422254,ECE
4724,2.414285714285714,2.412121212121212,XXX
4725,3.070264180782916,2.896751692624142,None
4726,3.483337624903236,3.3732087243286273,JID
4727,3.685781507875903,4,CEI
4728,3.006666666666667,3.2387096774193544,XXX
4729,3.2018220090307294,,DHJ
4730,3.824409053474665,3.7635117546316574,JID
4731,2.0164842486367833,2.4938148465541685,ECE
4732,4,4,BIA
4733,3.917340999805102,4,BIA
4734,4,4,IGI
4735,3.6285707883536817,3.5380018378337548,JJI
4736,3.6143220090307295,3.558196963695809,DHJ
4737,3.304324727016501,,FIG
4738,3.9961040427675476,4,FJG
4739,3.6232933807574836,3.6887717458186673,BIA
4740,4,4,FJG
4741,4,4,JJI
4742,4,4,JJI
4743,3.605242386807998,3.762375390995294,JID
4744,3.5961040427675472,3.6363286479098362,FJG
4745,4,,ECE
4746,3.4883796417099586,3.31366849444357,JID
4747,4,4,None
4748,3.375,3.693333333333333,XXX
4749,3.1056999349112933,2.8715459389911433,ECE
4750,4,4,JID
4751,2.5866776681929715,2.79683561999506,FIG
4752,3.7566267140908165,3.913771745818667,BIA
4753,2.7103897570532616,2.75480372122362,FJG
4754,3.8941267140908167,4,BIA
4755,2.325,2.4064516129032256,XXX
4756,4,4,None
4757,4,3.8953923048534946,JJI
4758,3.1643220090307294,,DHJ
4759,3.78486660157796,3.955312172757377,ECE
4760,3.636909053474665,3.5932087243286275,JID
4761,3.4328961555879296,3.6701689533283934,FIG
4762,3.8494090534746648,3.651488294221101,JID
4763,3.329033268244627,,ECE
4764,4,4,JJI
4765,2.325,2.676470588235294,XXX
4766,1.8894736842105262,,XXX
4767,3.6268220090307293,3.6607704931075737,DHJ
4768,3.3437023673010504,3.2357840958982704,JJI
4769,2.8536386507330462,2.9911165526369583,CEI
4770,3.886909053474665,3.8732087243286273,JID
4771,2.8494090534746648,2.8132087243286277,JID
4772,3.6619719840663794,,CEI
4773,3.4345498950686304,,None
4774,2.3333333333333335,2.6538461538461537,XXX
4775,4,4,JJI
4776,1.9333333333333331,2.4916666666666663,XXX
4777,3.1941176470588233,3.5199999999999996,XXX
4778,4,4,None
4779,4,4,CEI
4780,4,4,JJI
4781,3.6937951730065315,3.671069748514953,ECE
4782,3.6355152327981264,3.5870340958982707,JJI
4783,3.6512165617352976,3.850561216433666,None
4784,2.6785707883536816,2.6920340958982707,JJI
4785,2.9149600474241497,3.3558550791520005,BIA
4786,3.9518220090307294,3.7081969636958094,DHJ
4787,4,4,CEI
4788,3.1869090534746647,3.299875390995294,JID
4789,3.841138650733046,4,CEI
4790,2.8,3.1875,XXX
4791,3.0730747270165013,3.190775013934454,FIG
4792,4,,JJI
4793,3.565223744435103,3.677306307654738,ECE
4794,3.0366523158636745,3.155312172757377,ECE
4795,3.3268220090307294,3.3206969636958092,DHJ
4796,4,4,CEI
4797,3.683337624903236,3.7643915200275524,JID
4798,4,4,JID
4799,2.699409053474665,2.9483602394801425,JID
4800,2.5776580603498345,2.6145439533283934,FIG
4801,2.3293247270165014,2.7926689533283935,FIG
4802,4,4,JJI
4803,3.5018220090307293,3.3486136303624763,DHJ
4804,3.391070788353682,3.288462667326842,JJI
4805,3.993367975531146,3.9123917525634173,IGI
4806,3.9095498950686305,3.9316536534084556,None
4807,3.5709913936831676,3.4025827464318414,FIG
4808,3.6790822612454317,3.450725085896751,IGI
4809,3.7691267140908167,3.9012717458186668,BIA
4810,4,,CEI
4811,2.360198142662245,2.8225217458186673,BIA
4812,2.773250580459301,2.790835852584698,DHJ
4813,2.8757532984450727,,FIG
4814,3.804324727016501,3.9114189533283934,FIG
4815,3.8536386507330462,4,CEI
4816,4,3.882521745818667,BIA
4817,4,4,JJI
4818,2.4684886756973965,2.3590898208386664,DHJ
4819,4,3.837391752563417,IGI
4820,4,,FJG
4821,3.9649600474241504,3.9512717458186666,BIA
4822,3.1375,3.44,XXX
4823,4,3.97737425413898,FJG
4824,3.4730830951774907,3.561704787931076,CEI
4825,3.378638650733046,3.7661165526369587,CEI
4826,2.354014316632559,2.531454338363715,JID
4827,2.9410707883536817,3.323284095898271,JJI
4828,3.0161077233164435,3.030979221760325,DHJ
4829,3.1018220090307294,,DHJ
4830,4,4,None
4831,3.3994090534746646,3.564581273348235,JID
4832,2.8375,3.0062499999999996,XXX
4833,4,4,CEI
4834,4,4,IGI
4835,3.653638650733046,3.8536165526369586,CEI
4836,3.608488675697396,3.7534621152109606,DHJ
4837,4,3.9950217458186668,BIA
4838,4,4,BIA
4839,2.909090909090909,3.3014925373134325,XXX
4840,3.5328961555879297,3.5801689533283936,FIG
4841,2.7875,,XXX
4842,3.332168942687678,3.619734148764493,None
4843,4,4,None
4844,4,3.911167357587256,FJG
4845,3.856626714090817,,BIA
4846,3.953246899910405,4,FJG
4847,3.8661386507330464,4,CEI
4848,4,3.876946963695809,DHJ
4849,3.5536386507330464,3.6044498859702916,CEI
4850,4,4,CEI
4851,3.5375362947450153,3.3019469636958094,DHJ
4852,2.2714285714285714,2.5599999999999996,XXX
4853,3.98486660157796,3.8358316532768577,ECE
4854,2.2777777777777777,2.839393939393939,XXX
4855,2.8348207883536816,2.713909095898271,JJI
4856,4,4,BIA
4857,4,4,CEI
4858,2.6375,3.1466666666666665,XXX
4859,4,3.987375390995294,JID
4860,2.893333333333333,3.0677419354838706,XXX
4861,3.9119090534746648,3.856125390995294,JID
4862,4,4,CEI
4863,2.9666922780616645,2.9255423575872554,FJG
4864,3.2589648661735864,3.1219469636958093,DHJ
4865,3.7918247270165013,3.784714407873848,FIG
4866,3.7375090670319926,3.8158550791520005,BIA
4867,3.5018220090307297,3.355280297029142,DHJ
4868,3.5143220090307294,3.5352802970291424,DHJ
4869,4,4,FJG
4870,3.2744090534746646,3.359875390995294,JID
4871,3.4667013088644794,3.3664240106279335,IGI
4872,3.3643220090307295,3.1956969636958092,DHJ
4873,3.872803184679052,4,BIA
4874,3.5035707883536817,3.7045340958982704,JJI
4875,4,4,FJG
4876,2.5471818698736444,2.3094792981559795,FIG
4877,4,4,ECE
4878,2.9937951730065313,3.0177364151816195,ECE
4879,2.0821025047942787,2.291707414866855,FIG
4880,4,4,JJI
4881,3.9345498950686304,3.8767516926241417,None
4882,3.216484248636784,3.282050140671816,ECE
4883,2.8523666015779603,2.6492515666967713,ECE
4884,4,4,None
4885,3.236104042767547,3.622417357587256,FJG
4886,3.6268220090307293,3.5456969636958093,DHJ
4887,4,3.949891752563417,IGI
4888,4,4,None
4889,4,4,None
4890,4,4,None
4891,4,4,FJG
4892,4,4,CEI
4893,4,4,JID
4894,4,4,CEI
4895,3.2750000000000004,3.451515151515151,XXX
4896,3.3286386507330463,3.4118062078093723,CEI
4897,4,4,DHJ
4898,2.950510832674003,2.9748917525634173,IGI
4899,3.42236660157796,,ECE
4900,2.5572659034870893,2.8668356199950598,FIG
4901,4,4,CEI
4902,2.341824727016501,2.5635022866617265,FIG
4903,4,4,DHJ
4904,3.0418247270165013,3.2801689533283933,FIG
4905,4,,JID
4906,3.204324727016501,3.0635022866617265,FIG
4907,4,4,IGI
4908,4,4,None
4909,3.5308679755311463,3.4586038737755382,IGI
4910,2.325,2.6937499999999996,XXX
4911,2.949045219238135,3.034500690920589,FJG
4912,3.7744838569479597,3.948038987197977,BIA
4913,4,4,JJI
4914,2.01875,2.390625,XXX
4915,2.64197198406638,2.6266004236047005,CEI
4916,3.288769571233674,3.2425217458186673,BIA
4917,3.7143220090307296,3.470696963695809,DHJ
4918,1.8947368421052633,2.3628571428571425,XXX
4919,4,4,None
4920,4,4,IGI
4921,3.7744090534746646,3.768625390995294,JID
4922,3.311626714090817,3.585970021680736,BIA
4923,3.2643220090307294,3.2581969636958092,DHJ
4924,2.925,3.339393939393939,XXX
4925,2.1043247270165013,2.1701689533283934,FIG
4926,4,4,JID
4927,3.0893220090307296,2.6456969636958094,DHJ
4928,3.6668283641112573,3.9626862698113143,JJI
4929,4,4,JJI
4930,3.1308679755311464,3.2240584192300843,IGI
4931,3.1404804820460934,3.2855896767095794,JID
4932,3.3782925972660234,3.2706969636958094,DHJ
4933,2.5994090534746648,2.937375390995294,JID
4934,3.980867975531146,4,IGI
4935,3.6714957935901893,,CEI
4936,4,4,JJI
4937,4,4,CEI
4938,4,4,None
4939,3.1142857142857143,,XXX
4940,3.3137511015910768,3.5735202987637265,FJG
4941,4,3.9443712061200515,DHJ
4942,4,4,BIA
4943,4,4,JJI
4944,4,4,BIA
4945,3.4720498950686305,3.4767516926241417,None
4946,3.3668220090307295,3.1547247414735873,DHJ
4947,3.5547661963318076,3.199875390995294,JID
4948,3.8530855240629003,3.974875390995294,JID
4949,4,4,None
4950,3.29762333918895,3.1450366813178747,JID
4951,4,4,FJG
4952,3.771626714090817,3.788771745818667,BIA
4953,3.258604042767547,3.1978340242539223,FJG
4954,3.085714285714286,3.4133333333333336,XXX
4955,2.999226886027164,3.0379915526369587,CEI
4956,1.7600000000000002,,XXX
4957,3.693367975531146,3.7186417525634172,IGI
4958,3.264850229945253,3.370145661265564,JID
4959,3.493367975531146,,IGI
4960,3,3.2874999999999996,XXX
4961,3.9910707883536816,4,JJI
4962,3.018367975531146,,IGI
4963,2.72496004742415,2.778173919731711,BIA
4964,4,,None
4965,2.6790822612454317,2.844058419230084,IGI
4966,2.754324727016501,,FIG
4967,3.868367975531146,3.8631982041763204,IGI
4968,2.3691267140908168,2.6539503172472383,BIA
4969,2.6444444444444444,3.05,XXX
4970,2.966138650733046,3.1411165526369587,CEI
4971,4,4,CEI
4972,3.555867975531146,3.69072508589675,IGI
4973,2.257142857142857,2.82,XXX
4974,3.386909053474665,3.293208724328627,JID
4975,3.643367975531146,3.6936417525634173,IGI
4976,3.73486660157796,3.901545938991143,ECE
4977,2.78486660157796,2.884403081848286,ECE
4978,3.8536386507330462,3.817783219303625,CEI
4979,4,3.945021745818667,BIA
4980,4,4,JJI
4981,2.8548387096774195,3.4587301587301584,XXX
4982,2.8857142857142857,3.2199999999999998,XXX
4983,3.6227797402370285,3.611585300950514,IGI
4984,3.304184783396142,3.109018466463671,ECE
4985,3.966070788353681,3.9444534507369804,JJI
4986,3.969126714090817,4,BIA
4987,3.953570788353682,4,JJI
4988,2.6316267140908165,,BIA
4989,4,,None
4990,3.3619719840663795,3.746672108192514,CEI
4991,4,,JID
4992,4,4,JJI
4993,3.742998479618965,,DHJ
4994,4,4,FIG
4995,2.85986660157796,2.804403081848286,ECE
4996,4,4,FJG
4997,4,,JID
